Index,Place Id,Name,Address,Category,Status,Latitude,Longitude,Link,SearchKeyword
117,healthcaringrehabcen_33.633513_73.131635,Health Caring Rehab Center Islamabad HCRC Best Addiction & Psychiatric Hospital Best Rehab in Islamabad Mental Health Issues,"Health Caring Rehab Center Islamabad HCRC Best Addiction & Psychiatric Hospital Best Rehab in Islamabad Mental Health Issues
4.5(23)
Addiction treatment center ·  · J4MJ+CM2, Burma Bridge
Open 24 hours · +92 318 8520056",Addiction treatment center,Open 24 hours,33.6335135,73.1316352,https://www.google.com/maps/place/Health+Caring+Rehab+Center+Islamabad+HCRC+Best+Addiction+%26+Psychiatric+Hospital+Best+Rehab+in+Islamabad+Mental+Health+Issues/data=!4m7!3m6!1s0x38dfeb4badda0e61:0x2a9ee94c46e62303!8m2!3d33.6335135!4d73.1316352!16s%2Fg%2F11t6gbb0m8!19sChIJYQ7arUvr3zgRAyPmRkzpnio?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
118,rehabcenterinislamab_33.660273_72.989600,Rehab center in Islamabad Kiran Rehab Center,"Rehab center in Islamabad Kiran Rehab Center
5.0(29)
Mental health clinic
Open 24 hours · +92 314 1570722",Mental health clinic,Open 24 hours,33.6602732,72.9895999,https://www.google.com/maps/place/Rehab+center+in+Islamabad+Kiran+Rehab+Center/data=!4m7!3m6!1s0x38df977d0b0da46d:0x92b067b1a398a00!8m2!3d33.6602732!4d72.9895999!16s%2Fg%2F11h1hw3128!19sChIJbaQNC32X3zgRAIo5GnsGKwk?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
119,mssyedazahragillanic_33.649890_72.976527,Ms. Syeda Zahra Gillani (Clinical Psychologist),"Ms. Syeda Zahra Gillani (Clinical Psychologist)
5.0(7)
Psychologist · Capital International Hospital, Street 3 Service Rd, adjacent to g13
Open ⋅ Closes 5 PM · +92 315 3515555",Psychologist,Open,33.6498902,72.9765265,https://www.google.com/maps/place/Ms.+Syeda+Zahra+Gillani+%28Clinical+Psychologist%29/data=!4m7!3m6!1s0x38df972664a8b9fb:0x1716d68704cd1cc0!8m2!3d33.6498902!4d72.9765265!16s%2Fg%2F11vzz1md07!19sChIJ-7moZCaX3zgRwBzNBIfWFhc?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
120,drfazalurrehmanneuro_33.722313_73.059901,Dr Fazal ur Rehman Neuro Psychiatrist,"Dr Fazal ur Rehman Neuro Psychiatrist
5.0(18)
Psychiatrist · ChenOne Store
Closed ⋅ Opens 4 PM · +92 333 7855606",Psychiatrist,Closed,33.7223129,73.0599011,https://www.google.com/maps/place/Dr+Fazal+ur+Rehman+Neuro+Psychiatrist/data=!4m7!3m6!1s0x38dfbfcb409c7fb1:0x463831c3381cf83d!8m2!3d33.7223129!4d73.0599011!16s%2Fg%2F11sfb1jll5!19sChIJsX-cQMu_3zgRPfgcOMMxOEY?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
121,alfalahhealthcenter_33.657284_72.992582,Alfalah Health Center,"Alfalah Health Center
5.0(1)
Mental health service ·  · MX4V+W28",Mental health service,,33.6572838,72.9925815,https://www.google.com/maps/place/Alfalah+Health+Center/data=!4m7!3m6!1s0x38df97a22818708d:0xe2a1deca9e37e15f!8m2!3d33.6572838!4d72.9925815!16s%2Fg%2F11ff4ts8h1!19sChIJjXAYKKKX3zgRX-E3nsreoeI?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
122,therapywithzubia_33.695931_73.013124,Therapy with Zubia,"Therapy with Zubia
4.9(26)
Psychologist · Service Rd E
Closes soon ⋅ 3 PM ⋅ Opens 10 AM Fri · +92 306 1555992",Psychologist,Closes soon,33.6959311,73.0131236,https://www.google.com/maps/place/Therapy+with+Zubia/data=!4m7!3m6!1s0x38dfbf70a90137e1:0x6904f20b4edd8815!8m2!3d33.6959311!4d73.0131236!16s%2Fg%2F11vkm68xst!19sChIJ4TcBqXC_3zgRFYjdTgvyBGk?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
123,mindcare_30.362957_68.996698,Mind Care,"Mind Care
No reviews
Psychiatrist
Open ⋅ Closes 5 PM · +86 188 6294 4662",Psychiatrist,Open,30.3629572,68.9966984,https://www.google.com/maps/place/Mind+Care/data=!4m7!3m6!1s0x38df95e08baba1a5:0x3ac889003cfe8972!8m2!3d30.3629572!4d68.9966984!16s%2Fg%2F11ny0vz7n5!19sChIJpaGri-CV3zgRcon-PACJyDo?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
124,homenursingpatientsc_33.716945_73.064870,Home Nursing Patients Care Services Islamabad & Rawalpindi,"Home Nursing Patients Care Services Islamabad & Rawalpindi
5.0(11)
Nursing home · H8/1
Open 24 hours · +92 305 7882422",Nursing home,Open 24 hours,33.716945,73.0648701,https://www.google.com/maps/place/Home+Nursing+Patients+Care+Services+Islamabad+%26+Rawalpindi/data=!4m7!3m6!1s0x861d40cda8af5049:0x6e54048f7f6208d6!8m2!3d33.716945!4d73.0648701!16s%2Fg%2F11w3rbgg31!19sChIJSVCvqM1AHYYR1ghif48EVG4?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
125,curelinkhealthcare_33.628908_73.062067,Curelink Healthcare,"Curelink Healthcare
4.7(282)
Psychiatric hospital ·  · P, 1059 Asghar Mall Rd, opposite grand avenue, opposite Grand Avenue Hall
Open ⋅ Closes 8 PM · +92 51 4570743",Psychiatric hospital,Open,33.6289084,73.062067,https://www.google.com/maps/place/Curelink+Healthcare/data=!4m7!3m6!1s0x38df94e708b28b95:0x61b33b01f1923dc5!8m2!3d33.6289084!4d73.062067!16s%2Fg%2F11c7vts7p1!19sChIJlYuyCOeU3zgRxT2S8QE7s2E?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
126,physiopsychrehabcent_33.669398_72.999912,Physio & Psych Rehab Center,"Physio & Psych Rehab Center
5.0(20)
Physical therapy clinic ·  · Office 28,3rd Floor, Al Rehmat Mall, Markaz, near Tehzeeb Bakers
Open ⋅ Closes 9 PM · +92 333 5960075",Physical therapy clinic,Open,33.6693979,72.9999122,https://www.google.com/maps/place/Physio+%26+Psych+Rehab+Center/data=!4m7!3m6!1s0x38df9539e7876793:0x4487fa2aae409c1b!8m2!3d33.6693979!4d72.9999122!16s%2Fg%2F11wjqt2vk7!19sChIJk2eH5zmV3zgRG5xArir6h0Q?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
127,dranwarulhaqpsychiat_33.722158_73.081802,Dr. Anwar ul Haq Psychiatrist Clinic,"Dr. Anwar ul Haq Psychiatrist Clinic
4.2(5)
Mental health service · Basement East, Plot No 19-A, Pak Plaza Islamabad
Closed ⋅ Opens 10 AM Tue · +92 306 1234578",Mental health service,Closed,33.7221576,73.0818024,https://www.google.com/maps/place/Dr.+Anwar+ul+Haq+Psychiatrist+Clinic/data=!4m7!3m6!1s0x38dfbf33d7b34c2f:0xe49babf1021778e0!8m2!3d33.7221576!4d73.0818024!16s%2Fg%2F11t5dbcw89!19sChIJL0yz1zO_3zgR4HgXAvGrm-Q?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
128,islamabadrehabandcar_33.567427_73.154942,Islamabad Rehab And Caring Center,"Islamabad Rehab And Caring Center
4.9(123)
Rehabilitation center ·  · Main Double Road, Opposite IDC, near PSO Petrol Pump
Open 24 hours · +92 333 6954507",Rehabilitation center,Open 24 hours,33.567427,73.1549423,https://www.google.com/maps/place/Islamabad+Rehab+And+Caring+Center/data=!4m7!3m6!1s0x38dfed4ed3cad877:0x53a306aec6d7185f!8m2!3d33.567427!4d73.1549423!16s%2Fg%2F11h6l_vjzs!19sChIJd9jK007t3zgRXxjXxq4Go1M?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
129,natashashaukatclinic_33.720986_73.079717,Natasha Shaukat Clinical Psychologist,"Natasha Shaukat Clinical Psychologist
5.0(44)
Psychologist · 96, west khyber plaza, AKM Fazl-ul-Haq Rd
Closed ⋅ Opens 3 PM · +92 300 6777593",Psychologist,Closed,33.7209861,73.0797173,https://www.google.com/maps/place/Natasha+Shaukat+Clinical+Psychologist/data=!4m7!3m6!1s0x38dfbfa2daaaaab3:0x35aa9804090526c4!8m2!3d33.7209861!4d73.0797173!16s%2Fg%2F11gf4nlpfh!19sChIJs6qq2qK_3zgRxCYFCQSYqjU?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
130,drharmainpsychologis_33.686981_73.164191,Dr Harmain(psychologist),"Dr Harmain(psychologist)
5.0(1)
Psychologist · House Number 1, Rehara House, New, Jinnah Ave
Open 24 hours · +92 333 4456631",Psychologist,Open 24 hours,33.686981,73.1641912,https://www.google.com/maps/place/Dr+Harmain%28psychologist%29/data=!4m7!3m6!1s0x38dfebe7676acf1d:0x73d282f055c9277!8m2!3d33.686981!4d73.1641912!16s%2Fg%2F11h6xlycll!19sChIJHc9qZ-fr3zgRd5JcBS8oPQc?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
131,drsalahuddinbaburmen_33.703710_72.979163,Dr Salahuddin Babur Mental Health Services,"Dr Salahuddin Babur Mental Health Services
4.3(3)
Hospital ·  · PX3H+FMM
Open 24 hours · +92 335 5754123",Hospital,Open 24 hours,33.7037099,72.9791634,https://www.google.com/maps/place/Dr+Salahuddin+Babur+Mental+Health+Services/data=!4m7!3m6!1s0x38dfbdcfae630409:0x2586a32ab1c3e713!8m2!3d33.7037099!4d72.9791634!16s%2Fg%2F11gdqgdzcp!19sChIJCQRjrs-93zgRE-fDsSqjhiU?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
132,herohealthcare_33.566239_73.156202,Hero Health Care,"Hero Health Care
5.0(511)
Mental health clinic ·  · Plot no 16, Shalimar Rd
Open 24 hours",Mental health clinic,Open 24 hours,33.566239,73.1562017,https://www.google.com/maps/place/Hero+Health+Care/data=!4m7!3m6!1s0x38dfed42d9d3cfa3:0x67d80b28e7b7a5bb!8m2!3d33.566239!4d73.1562017!16s%2Fg%2F11hz7fd1kq!19sChIJo8_T2ULt3zgRu6W35ygL2Gc?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
133,ammentalhealthcenter_33.642201_73.043145,A&M Mental Health Center,"A&M Mental Health Center
No reviews
Mental health service · 2321 Gali 70",Mental health service,,33.642201,73.043145,https://www.google.com/maps/place/A%26M+Mental+Health+Center/data=!4m7!3m6!1s0x38df95649c8f6c13:0xfc57c287f205ccc6!8m2!3d33.642201!4d73.043145!16s%2Fg%2F11vbp34ynp!19sChIJE2yPnGSV3zgRxswF8ofCV_w?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
134,sanausmanpsycologist_33.522065_73.154848,Sana Usman Psycologist,"Sana Usman Psycologist
5.0(1)
Psychologist · 1st Floor, Plaza 40, Al Ghurair GIGA, Dr. Mahnoor Dental & Aesthetic Clinic, Westeria Rd
Open 24 hours · +92 319 5808396",Psychologist,Open 24 hours,33.5220655,73.1548476,https://www.google.com/maps/place/Sana+Usman+Psycologist/data=!4m7!3m6!1s0x38dfed004be302a3:0x8419cec38a6e1d18!8m2!3d33.5220655!4d73.1548476!16s%2Fg%2F11vxydfnh2!19sChIJowLjSwDt3zgRGB1uisPOGYQ?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
135,thetreehouseproffare_33.601714_73.028213,The Tree House Prof. Fareed Minhas & Dr. Ayesha Minhas Psychiatry Clinic,"The Tree House Prof. Fareed Minhas & Dr. Ayesha Minhas Psychiatry Clinic
3.5(72)
Psychiatric hospital · 132, Lane 1, Main Peshawar Rd
Open ⋅ Closes 4 PM · +92 301 5405727",Psychiatric hospital,Open,33.6017135,73.0282131,https://www.google.com/maps/place/The+Tree+House+Prof.+Fareed+Minhas+%26+Dr.+Ayesha+Minhas+Psychiatry+Clinic/data=!4m7!3m6!1s0x38df95965aae15d9:0x94ab8b55a753111d!8m2!3d33.6017135!4d73.0282131!16s%2Fg%2F11g9mj1d1n!19sChIJ2RWuWpaV3zgRHRFTp1WLq5Q?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
136,aamnahshah_33.645267_72.964111,Aamnah shah,"Aamnah shah
5.0(3)
Psychologist · 108
Open ⋅ Closes 6 PM · +92 333 2857154",Psychologist,Open,33.6452668,72.9641111,https://www.google.com/maps/place/Aamnah+shah/data=!4m7!3m6!1s0x38df97efc1f1fb15:0x5609f21da2bf4121!8m2!3d33.6452668!4d72.9641111!16s%2Fg%2F11v9ch6njq!19sChIJFfvxwe-X3zgRIUG_oh3yCVY?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
137,ambreeninsights_33.651090_73.202994,Ambreen Insights,"Ambreen Insights
5.0(1)
Psychologist · House no 833 street no 13 phase 1 Frash
Open 24 hours · +92 314 1968506",Psychologist,Open 24 hours,33.6510897,73.2029935,https://www.google.com/maps/place/Ambreen+Insights/data=!4m7!3m6!1s0x38dfe955baa8ff31:0xf38d4a5199dc4e2c!8m2!3d33.6510897!4d73.2029935!16s%2Fg%2F11vdqmd_pr!19sChIJMf-oulXp3zgRLE7cmVFKjfM?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
138,drrumessaiqbal_33.520845_73.091924,Dr Rumessa Iqbal,"Dr Rumessa Iqbal
5.0(30)
Psychiatrist · Irshad Memorial Hospital
Open ⋅ Closes 5 PM · +92 309 5221434",Psychiatrist,Open,33.5208453,73.0919239,https://www.google.com/maps/place/Dr+Rumessa+Iqbal/data=!4m7!3m6!1s0x38dfede63b4be075:0xde1465ae30fe3969!8m2!3d33.5208453!4d73.0919239!16s%2Fg%2F11ybxg_wb1!19sChIJdeBLO-bt3zgRaTn-MK5lFN4?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
139,assiclinic_33.637333_72.927271,assi clinic,"assi clinic
5.0(1)
Mental health clinic · JWPG+WWJ, GT Rd
+92 336 5901802",Mental health clinic,,33.6373331,72.9272713,https://www.google.com/maps/place/assi+clinic/data=!4m7!3m6!1s0x38df9779df1ad1dd:0x62d2f945c191a99e!8m2!3d33.6373331!4d72.9272713!16s%2Fg%2F11jm53nwkl!19sChIJ3dEa33mX3zgRnqmRwUX50mI?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
140,theafterhourstherapi_33.722582_73.178396,The After Hours Therapist (Psychologist),"The After Hours Therapist (Psychologist)
5.0(17)
Psychotherapist · House no, 10 Hill View Rd
Closed ⋅ Opens 8 PM · +92 312 2253056",Psychotherapist,Closed,33.7225819,73.1783961,https://www.google.com/maps/place/The+After+Hours+Therapist+%28Psychologist%29/data=!4m7!3m6!1s0x38dfbf8af418533b:0xf5a9c8d41d59ee4a!8m2!3d33.7225819!4d73.1783961!16s%2Fg%2F11fpg7srcv!19sChIJO1MY9Iq_3zgRSu5ZHdTIqfU?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
141,askanoccupationalthe_33.697058_72.970469,"Ask an occupational therapist (AOT), Special Education Services","Ask an occupational therapist (AOT), Special Education Services
4.6(22)
Mental health service ·  · House No, 272 Main Double Rd, near to masjid Quba
Open ⋅ Closes 5 PM · +92 336 1996947",Mental health service,Open,33.6970578,72.9704688,"https://www.google.com/maps/place/Ask+an+occupational+therapist+%28AOT%29,+Special+Education+Services/data=!4m7!3m6!1s0x38dfbde9bf3e7631:0x65ef592cd9e0cff6!8m2!3d33.6970578!4d72.9704688!16s%2Fg%2F11q3rgqdq8!19sChIJMXY-v-m93zgR9s_g2SxZ72U?authuser=0&hl=en&rclk=1","Mental Health Clinic, Islamabad"
142,khadijatanveer_33.520738_73.108782,Khadija Tanveer,"Khadija Tanveer
4.9(99)
Medical clinic · Classic Homes Plot43, First Floor, Asif Arcade, Mini commercial
Open ⋅ Closes 9 PM · +92 336 1356555",Medical clinic,Open,33.5207382,73.1087819,https://www.google.com/maps/place/Khadija+Tanveer/data=!4m7!3m6!1s0x38dfed7db51739f9:0xd0bf64923ca5b77a!8m2!3d33.5207382!4d73.1087819!16s%2Fg%2F11rnchzj2g!19sChIJ-TkXtX3t3zgRerelPJJkv9A?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
143,headofficewellbeingc_33.617679_73.121360,"Head Office Well Being Center by Naila Rizwan ( Speech therapist, Speech therapy & behavior therapist in Rawalpindi )","Head Office Well Being Center by Naila Rizwan ( Speech therapist, Speech therapy & behavior therapist in Rawalpindi )
4.1(35)
Wellness center ·  · Mid City Apartments، Khokhar Road, near Quaid E Azam Monument
Open ⋅ Closes 6 PM · +92 321 9545195",Wellness center,Open,33.6176788,73.1213605,"https://www.google.com/maps/place/Head+Office+Well+Being+Center+by+Naila+Rizwan+%28+Speech+therapist,+Speech+therapy+%26+behavior+therapist+in+Rawalpindi+%29/data=!4m7!3m6!1s0x38dfebe7e2b05421:0xe0dec5f5cfe67720!8m2!3d33.6176788!4d73.1213605!16s%2Fg%2F11fk8f2mgr!19sChIJIVSw4ufr3zgRIHfmz_XF3uA?authuser=0&hl=en&rclk=1","Mental Health Clinic, Islamabad"
144,rehabcenterinislamab_33.714733_73.154987,Rehab Center in Islamabad Akbar Rehab Clinic and Phycatri Center Islamabad,"Rehab Center in Islamabad Akbar Rehab Clinic and Phycatri Center Islamabad
4.9(85)
Mental health clinic · Maple St, Bani Gala, Islamabad, Islamabad Capital Territory Mohmand
Open 24 hours · +92 327 5566640",Mental health clinic,Open 24 hours,33.7147328,73.154987,https://www.google.com/maps/place/Rehab+Center+in+Islamabad+Akbar+Rehab+Clinic+and+Phycatri+Center+Islamabad/data=!4m7!3m6!1s0x38dfe9e0c6410119:0x1fcd65fc86d56714!8m2!3d33.7147328!4d73.154987!16s%2Fg%2F11w8slslhl!19sChIJGQFBxuDp3zgRFGfVhvxlzR8?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
145,spiremedicalrehabili_33.564428_73.126578,Spire Medical & Rehabilitation Center,"Spire Medical & Rehabilitation Center
5.0(10)
Medical Center ·  · 5
Open ⋅ Closes 9 PM · +92 330 2592597",Medical Center,Open,33.5644277,73.1265778,https://www.google.com/maps/place/Spire+Medical+%26+Rehabilitation+Center/data=!4m7!3m6!1s0x38dfed58f6848b0b:0x656c0a50acdd2174!8m2!3d33.5644277!4d73.1265778!16s%2Fg%2F11hdsmjwwp!19sChIJC4uE9ljt3zgRdCHdrFAKbGU?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
146,mentaldrugservices_33.721830_73.050236,MENTAL & DRUG SERVICES,"MENTAL & DRUG SERVICES
5.0(1)
Mental health clinic · RANA MARKET F7/2
+92 337 6000666",Mental health clinic,,33.7218297,73.0502357,https://www.google.com/maps/place/MENTAL+%26+DRUG+SERVICES/data=!4m7!3m6!1s0x38dfbff3d5b6e977:0x756abc2b5a87ccbf!8m2!3d33.7218297!4d73.0502357!16s%2Fg%2F11h22xhyfq!19sChIJd-m21fO_3zgRv8yHWiu8anU?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
147,zaramaqboolpsychothe_33.691870_73.000525,Zara Maqbool-Psychotherapist/Marriage Counsellor/ Individual & Couple Therapy in Islamabad,"Zara Maqbool-Psychotherapist/Marriage Counsellor/ Individual & Couple Therapy in Islamabad
4.8(27)
Psychotherapist ·  · House # 300 Street 8
Open ⋅ Closes 7 PM · +92 322 8420877",Psychotherapist,Open,33.6918698,73.0005254,https://www.google.com/maps/place/Zara+Maqbool-Psychotherapist%2FMarriage+Counsellor%2F+Individual+%26+Couple+Therapy+in+Islamabad/data=!4m7!3m6!1s0x38df95dc2b5edf15:0xe24e90b0b82baaec!8m2!3d33.6918698!4d73.0005254!16s%2Fg%2F11h7q_jz77!19sChIJFd9eK9yV3zgR7KoruLCQTuI?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
148,peacerehabilitationc_33.643608_73.195000,Peace Rehabilitation Centre,"Peace Rehabilitation Centre
5.0(3)
Mental health service ·  · J5VW+C2R CNG, Lehtrar Road Alipur Near Alipur
Open 24 hours · +92 333 9213674",Mental health service,Open 24 hours,33.6436083,73.1950001,https://www.google.com/maps/place/Peace+Rehabilitation+Centre/data=!4m7!3m6!1s0x38dfe956fe43a165:0xd1a36e07cb7bc248!8m2!3d33.6436083!4d73.1950001!16s%2Fg%2F11ls_gxld7!19sChIJZaFD_lbp3zgRSMJ7ywduo9E?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
149,rasheedpsychiatryhos_33.613333_72.991398,Rasheed Psychiatry Hospital and Rehabilitation Rawalpindi,"Rasheed Psychiatry Hospital and Rehabilitation Rawalpindi
4.5(8)
Mental health clinic · Mahboob Butt St
Closed ⋅ Opens 5 PM · +92 301 5238930",Mental health clinic,Closed,33.613333,72.9913984,https://www.google.com/maps/place/Rasheed+Psychiatry+Hospital+and+Rehabilitation+Rawalpindi/data=!4m7!3m6!1s0x38df969d096e7c25:0xfa6512283c0ee511!8m2!3d33.613333!4d72.9913984!16s%2Fg%2F11cs3247s4!19sChIJJXxuCZ2W3zgREeUOPCgSZfo?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
150,tnithenewinceptionfe_33.565004_73.144216,TNI - The New Inception - Female Rehab Center Islamabad,"TNI - The New Inception - Female Rehab Center Islamabad
4.9(40)
Mental health clinic · Plot # 75 Pakistan Town Phase 2 Rd
Open 24 hours · +92 318 4815494",Mental health clinic,Open 24 hours,33.5650041,73.144216,https://www.google.com/maps/place/TNI+-+The+New+Inception+-+Female+Rehab+Center+Islamabad/data=!4m7!3m6!1s0x38df95e3c1ed9e1d:0x2026b1275d58f9e0!8m2!3d33.5650041!4d73.144216!16s%2Fg%2F11jyzl5cq7!19sChIJHZ7tweOV3zgR4PlYXSexJiA?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
151,pakistaninstituteofm_33.561393_73.085594,Pakistan Institute of Mental Health (PIMH),"Pakistan Institute of Mental Health (PIMH)
4.5(81)
Hospital · PIMH, Adjacent to Royal Palace Hotel, Opposite Ayub Park Main GT Road Chaklala Cant, Cant
Open 24 hours · +92 318 5082866",Hospital,Open 24 hours,33.5613934,73.0855935,https://www.google.com/maps/place/Pakistan+Institute+of+Mental+Health+%28PIMH%29/data=!4m7!3m6!1s0x38df931056b360db:0xf955c13268174523!8m2!3d33.5613934!4d73.0855935!16s%2Fg%2F11v0sqcjly!19sChIJ22CzVhCT3zgRI0UXaDLBVfk?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
152,rapidhealingmedicals_33.632077_73.069645,Rapid Healing Medical Services-Rawalpindi Clinic,"Rapid Healing Medical Services-Rawalpindi Clinic
4.3(52)
Psychologist ·  · 4th-B Rd
Open ⋅ Closes 8:30 PM · +92 336 1820007",Psychologist,Open,33.6320771,73.0696453,https://www.google.com/maps/place/Rapid+Healing+Medical+Services-Rawalpindi+Clinic/data=!4m7!3m6!1s0x38dfbf3eb7ea05dd:0x8e993d93a7204ece!8m2!3d33.6320771!4d73.0696453!16s%2Fg%2F11fmdc61w4!19sChIJ3QXqtz6_3zgRzk4gp5M9mY4?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
153,sunriserecoveryrehab_33.639131_72.914443,Sunrise Recovery Rehab,"Sunrise Recovery Rehab
5.0(2)
Mental health service · House 415 Main Rd No 4
+92 333 9040005",Mental health service,,33.6391313,72.9144433,https://www.google.com/maps/place/Sunrise+Recovery+Rehab/data=!4m7!3m6!1s0x38df970769a7e467:0xbcfde244b563a49f!8m2!3d33.6391313!4d72.9144433!16s%2Fg%2F11fpmspq4j!19sChIJZ-SnaQeX3zgRn6RjtUTi_bw?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
154,msnatashafazalmember_33.564876_73.126059,"Ms.Natasha Fazal (Member APA,ACPA,ISSUP,ANZMH) UK Certified | Clinical Psychologist","Ms.Natasha Fazal (Member APA,ACPA,ISSUP,ANZMH) UK Certified | Clinical Psychologist
4.9(425)
Psychologist ·  · Main PWD Rd
Closed ⋅ Opens 5:30 PM · +92 335 0466607",Psychologist,Closed,33.564876,73.126059,"https://www.google.com/maps/place/Ms.Natasha+Fazal+%28Member+APA,ACPA,ISSUP,ANZMH%29+UK+Certified+%7C+Clinical+Psychologist/data=!4m7!3m6!1s0x38dfed0fe4c24d8d:0x7186fe41ffbc2916!8m2!3d33.564876!4d73.126059!16s%2Fg%2F11mhr1svmb!19sChIJjU3C5A_t3zgRFim8_0H-hnE?authuser=0&hl=en&rclk=1","Mental Health Clinic, Islamabad"
155,hoslaaddictionpsychi_33.664932_73.153088,Hosla Addiction & Psychiatric Treatment Centre,"Hosla Addiction & Psychiatric Treatment Centre
5.0(2)
Mental health clinic · Main Park Rd
+92 335 2321144",Mental health clinic,,33.6649321,73.1530882,https://www.google.com/maps/place/Hosla+Addiction+%26+Psychiatric+Treatment+Centre/data=!4m7!3m6!1s0x38dfebfc4d0ccff3:0x4b73a02511da3444!8m2!3d33.6649321!4d73.1530882!16s%2Fg%2F11rmn9zht0!19sChIJ888MTfzr3zgRRDTaESWgc0s?authuser=0&hl=en&rclk=1,"Mental Health Clinic, Islamabad"
