Index,Place Id,Name,Address,Category,Status,Latitude,Longitude,Link,SearchKeyword
130,dwatsonchemistbluear_33.708921_73.055395,D.WATSON CHEMIST BLUE AREA,"D.WATSON CHEMIST BLUE AREA
4.2(479)
Pharmacy ·  · KHYBER PLAZA, Street 30
Open ⋅ Closes 1 AM · +92 51 8444479",Pharmacy,Open,33.7089212,73.0553945,https://www.google.com/maps/place/D.WATSON+CHEMIST+BLUE+AREA/data=!4m7!3m6!1s0x38dfbfdef1cd8a4f:0xde203c5003893d3d!8m2!3d33.7089212!4d73.0553945!16s%2Fg%2F11sps_6svj!19sChIJT4rN8d6_3zgRPT2JA1A8IN4?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
131,bestcarepharmacy_33.531848_73.114763,Best Care Pharmacy,"Best Care Pharmacy
4.7(39)
Pharmacy · Bahria Ave
Open ⋅ Closes 1 AM · +92 315 5341111",Pharmacy,Open,33.5318479,73.1147633,https://www.google.com/maps/place/Best+Care+Pharmacy/data=!4m7!3m6!1s0x38dfeddbfab05485:0x4958360e07106581!8m2!3d33.5318479!4d73.1147633!16s%2Fg%2F11scxb74nx!19sChIJhVSw-tvt3zgRgWUQBw42WEk?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
132,hfpharmacyandcosmeti_33.648753_73.223004,HF Pharmacy and Cosmetics,"HF Pharmacy and Cosmetics
4.9(10)
Pharmacy · J6XF+G62, Thanda Pani, Lehtrar Rd
Open ⋅ Closes 11 PM · +92 331 5800752",Pharmacy,Open,33.6487531,73.2230044,https://www.google.com/maps/place/HF+Pharmacy+and+Cosmetics/data=!4m7!3m6!1s0x38dfe9cfaa7478c1:0xa28823d5ade8fe64!8m2!3d33.6487531!4d73.2230044!16s%2Fg%2F11h4kwkqq0!19sChIJwXh0qs_p3zgRZP7ordUjiKI?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
133,gapharmacy_33.644205_73.164853,G.A Pharmacy,"G.A Pharmacy
5.0(6)
Pharmacy · J5V7+MWQ, Lehtrar Rd، near Tramri Chowk
Open ⋅ Closes 9 PM · +92 312 5002140",Pharmacy,Open,33.6442055,73.1648534,https://www.google.com/maps/place/G.A+Pharmacy/data=!4m7!3m6!1s0x38dfebcec9f659bb:0x3a8ce3cdce164133!8m2!3d33.6442055!4d73.1648534!16s%2Fg%2F11fy99m06n!19sChIJu1n2yc7r3zgRM0EWzs3jjDo?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
134,khangmedicalstore_33.638791_73.110624,Khan g medical store,"Khan g medical store
4.0(2)
Pharmacy · Rajpooth chowk main bazar
Open ⋅ Closes 11:30 PM · +92 346 5490025",Pharmacy,Open,33.6387913,73.110624,https://www.google.com/maps/place/Khan+g+medical+store/data=!4m7!3m6!1s0x38dfeb0e71713047:0x7529ecfdffa2666b!8m2!3d33.6387913!4d73.110624!16s%2Fg%2F11sy426xvn!19sChIJRzBxcQ7r3zgRa2ai__3sKXU?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
135,medicalstore_33.579656_73.143786,Medical Store,"Medical Store
3.4(5)
Pharmacy · H4HV+VG7
Open ⋅ Closes 11 PM",Pharmacy,Open,33.5796561,73.1437859,https://www.google.com/maps/place/Medical+Store/data=!4m7!3m6!1s0x38dfec5c57d37a1b:0x457e8ce5fbbf66ec!8m2!3d33.5796561!4d73.1437859!16s%2Fg%2F11g9qjwnc8!19sChIJG3rTV1zs3zgR7Ga_--WMfkU?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
137,newfayyazmedicalstor_33.668275_72.892619,New Fayyaz Medical Store,"New Fayyaz Medical Store
No reviews
Pharmacy · MV9V+73J
Open ⋅ Closes 10 PM · +92 345 8353887",Pharmacy,Open,33.6682749,72.8926193,https://www.google.com/maps/place/New+Fayyaz+Medical+Store/data=!4m7!3m6!1s0x38dfa3d88f20dc7d:0xec58f7208a0008cb!8m2!3d33.6682749!4d72.8926193!16s%2Fg%2F11sjqkdkt7!19sChIJfdwgj9ij3zgRywgAiiD3WOw?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
138,capitalmedicalstores_33.698974_73.049393,Capital Medical Store & Surgical,"Capital Medical Store & Surgical
5.0(1)
Pharmacy · Zeeshan Plaza, G-8 Markaz, G-8
Open now",Pharmacy,Open now,33.6989737,73.0493926,https://www.google.com/maps/place/Capital+Medical+Store+%26+Surgical/data=!4m7!3m6!1s0x38dfbfc834cd4393:0xaf75aa8e891e5306!8m2!3d33.6989737!4d73.0493926!16s%2Fg%2F12mkzcbw4!19sChIJk0PNNMi_3zgRBlMeiY6qda8?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
139,irfanmedicalstore_33.637817_73.129919,Irfan medical store,"Irfan medical store
4.0(6)
Pharmacy · J4QH+4XF
Open now",Pharmacy,Open now,33.6378172,73.1299192,https://www.google.com/maps/place/Irfan+medical+store/data=!4m7!3m6!1s0x38dfeb06632203c1:0xd3494f5ae255c3b9!8m2!3d33.6378172!4d73.1299192!16s%2Fg%2F11hb5jnyd5!19sChIJwQMiYwbr3zgRucNV4lpPSdM?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
140,msonspharmacycosmeti_33.569274_73.201178,M.Son's Pharmacy & Cosmetics,"M.Son's Pharmacy & Cosmetics
4.4(13)
Pharmacy · Haramain Plaza, Street 2
Open ⋅ Closes 1 AM · +92 323 9519846",Pharmacy,Open,33.5692736,73.2011778,https://www.google.com/maps/place/M.Son%27s+Pharmacy+%26+Cosmetics/data=!4m7!3m6!1s0x38dfef5234154ad3:0xb4ef681a2607bf10!8m2!3d33.5692736!4d73.2011778!16s%2Fg%2F11t4wt6278!19sChIJ00oVNFLv3zgREL8HJhpo77Q?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
141,alsaboormedicalstore_33.606827_73.135688,AL SABOOR MEDICAL STORE,"AL SABOOR MEDICAL STORE
No reviews
Pharmacy · Koral Rd, Karol Tow, Sharifabad Rd
Open ⋅ Closes 12 AM · +92 315 5331977",Pharmacy,Open,33.6068267,73.1356883,https://www.google.com/maps/place/AL+SABOOR+MEDICAL+STORE/data=!4m7!3m6!1s0x38dfedaea551c0f1:0x8c44e10b1a29b055!8m2!3d33.6068267!4d73.1356883!16s%2Fg%2F11hrx9k24t!19sChIJ8cBRpa7t3zgRVbApGgvhRIw?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
142,tahirpharmacy_33.686755_72.836336,Tahir Pharmacy,"Tahir Pharmacy
4.5(48)
Pharmacy · B17, Lower Ground, Ak hieghts, near Safa cafe, Mini Markaz
Open ⋅ Closes 12 AM · +92 322 8881025",Pharmacy,Open,33.6867549,72.8363361,https://www.google.com/maps/place/Tahir+Pharmacy/data=!4m7!3m6!1s0x38dfa362c046f3c1:0x68f3ed506b3659c3!8m2!3d33.6867549!4d72.8363361!16s%2Fg%2F11j1nh4946!19sChIJwfNGwGKj3zgRw1k2a1Dt82g?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
143,mohsinmedicalstore_33.645384_72.964333,Mohsin Medical Store,"Mohsin Medical Store
5.0(1)
Pharmacy · Decent Arcade, Street 108
Open now",Pharmacy,Open now,33.6453838,72.9643328,https://www.google.com/maps/place/Mohsin+Medical+Store/data=!4m7!3m6!1s0x38df963f4fb69c8b:0x310c3ef96f6941c8!8m2!3d33.6453838!4d72.9643328!16s%2Fg%2F12mkz7t1k!19sChIJi5y2Tz-W3zgRyEFpb_k-DDE?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
144,alaminpharmacy_33.668385_72.997243,Al-Amin pharmacy,"Al-Amin pharmacy
4.3(10)
Pharmacy · Shah Nawaz Plaza, Shop 4, Plot 11, Sachal Sarmast Rd, G-11 Markaz, G-11
Open ⋅ Closes 12 AM · +92 345 5106697",Pharmacy,Open,33.6683853,72.9972434,https://www.google.com/maps/place/Al-Amin+pharmacy/data=!4m7!3m6!1s0x38df95ff1b135e3f:0xc3e1750345a09710!8m2!3d33.6683853!4d72.9972434!16s%2Fg%2F1jkxntn5z!19sChIJP14TG_-V3zgREJegRQN14cM?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
145,mpakistanpharmacy_33.575402_73.143579,M.Pakistan pharmacy,"M.Pakistan pharmacy
4.7(16)
Pharmacy · Shop # 4 ground floor, Hamza Plaza, Central Rd
Open ⋅ Closes 11:30 PM · +92 51 6126729",Pharmacy,Open,33.5754021,73.1435793,https://www.google.com/maps/place/M.Pakistan+pharmacy/data=!4m7!3m6!1s0x38dfec5ba6552e55:0x7eb78d1eccc335dc!8m2!3d33.5754021!4d73.1435793!16s%2Fg%2F11fxb88hfy!19sChIJVS5Vplvs3zgR3DXDzB6Nt34?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
146,afridimedicalstore_33.646071_73.035558,Afridi Medical Store,"Afridi Medical Store
1.0(2)
Pharmacy · Shaheen Plaza, Shop A-3, Sohni Rd, I-10-1 Markaz, I-10
Open now · +92 51 4442752",Pharmacy,Open now,33.6460713,73.0355577,https://www.google.com/maps/place/Afridi+Medical+Store/data=!4m7!3m6!1s0x38df95a66442de45:0xac50bf5b7075df7a!8m2!3d33.6460713!4d73.0355577!16s%2Fg%2F1jkxm4jbt!19sChIJRd5CZKaV3zgRet91cFu_UKw?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
147,shaheenchemisti8mark_33.667365_73.075329,Shaheen Chemist I-8 Markaz,"Shaheen Chemist I-8 Markaz
4.3(1,255)
Pharmacy ·  · Time Square Plaza
Open ⋅ Closes 1 AM · +92 51 4938118",Pharmacy,Open,33.6673652,73.0753292,https://www.google.com/maps/place/Shaheen+Chemist+I-8+Markaz/data=!4m7!3m6!1s0x38df95458e97813f:0xb5f0722222b74857!8m2!3d33.6673652!4d73.0753292!16s%2Fg%2F11bzrgc0_c!19sChIJP4GXjkWV3zgRV0i3IiJy8LU?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
148,hashimmedicalstore_33.658322_73.059332,Hashim Medical Store,"Hashim Medical Store
3.0(3)
Medical Center · Najeeb plaza
Open ⋅ Closes 10 PM · +92 333 0943835",Medical Center,Open,33.6583224,73.0593325,https://www.google.com/maps/place/Hashim+Medical+Store/data=!4m7!3m6!1s0x38df956b4d3bdc55:0xe6835d4d49314dfc!8m2!3d33.6583224!4d73.0593325!16s%2Fg%2F11gf5rq314!19sChIJVdw7TWuV3zgR_E0xSU1dg-Y?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
149,maroofpharmacy_33.697695_73.011966,Maroof Pharmacy,"Maroof Pharmacy
4.0(22)
Pharmacy ·  · M2X6+3QG
Open 24 hours · +92 330 5562211",Pharmacy,Open 24 hours,33.6976948,73.0119663,https://www.google.com/maps/place/Maroof+Pharmacy/data=!4m7!3m6!1s0x38dfbe6b9c5a62cb:0x89b72b1ef19008c4!8m2!3d33.6976948!4d73.0119663!16s%2Fg%2F11rvtj9qb!19sChIJy2JanGu-3zgRxAiQ8R4rt4k?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
150,abbasimedicalstore_33.707724_73.089285,Abbasi Medical Store,"Abbasi Medical Store
5.0(1)
Pharmacy · Aabpara Market, Khayaban-e-Suhrwardy, G-6-1, G-6
Open now",Pharmacy,Open now,33.7077239,73.0892849,https://www.google.com/maps/place/Abbasi+Medical+Store/data=!4m7!3m6!1s0x38dfc0750d5c7be3:0x2ed3facb9eccfd61!8m2!3d33.7077239!4d73.0892849!16s%2Fg%2F12mkz8jm5!19sChIJ43tcDXXA3zgRYf3Mnsv60y4?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
151,kmsmedicalstore_33.651731_73.202037,KMS Medical Store,"KMS Medical Store
No reviews
Pharmacy · M622+MRV
Open ⋅ Closes 11 PM",Pharmacy,Open,33.6517311,73.202037,https://www.google.com/maps/place/KMS+Medical+Store/data=!4m7!3m6!1s0x38dfe966c3b1ea2d:0x427009fd3b868f00!8m2!3d33.6517311!4d73.202037!16s%2Fg%2F11j83kvbp2!19sChIJLeqxw2bp3zgRAI-GO_0JcEI?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
152,alkhalidmedicalstore_33.657564_73.058089,Al-Khalid Medical Store,"Al-Khalid Medical Store
5.0(1)
Pharmacy · Ashi Plaza, Warsak Rd, I-9 Markaz, I-9
Open now",Pharmacy,Open now,33.6575636,73.0580888,https://www.google.com/maps/place/Al-Khalid+Medical+Store/data=!4m7!3m6!1s0x38df951355f79f75:0xffac5764d36167c0!8m2!3d33.6575636!4d73.0580888!16s%2Fg%2F12mkw8rsr!19sChIJdZ_3VROV3zgRwGdh02RXrP8?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
153,najeebpharmacye112_33.699954_72.972996,Najeeb pharmacy E-11/2,"Najeeb pharmacy E-11/2
4.2(111)
Pharmacy · Street 45 Khalid Bin Waleed Rd
Open 24 hours · +92 51 2318030",Pharmacy,Open 24 hours,33.699954,72.972996,https://www.google.com/maps/place/Najeeb+pharmacy+E-11%2F2/data=!4m7!3m6!1s0x38dfbd87d298706f:0x9e350756e7bd651!8m2!3d33.699954!4d72.972996!16s%2Fg%2F11jbhqr9pn!19sChIJb3CY0oe93zgRUdZ7bnVQ4wk?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
154,medznmorewarehouseis_33.659028_73.047485,Medznmore Warehouse Islamabad,"Medznmore Warehouse Islamabad
5.0(4)
Pharmacy · Plot 68 Street 10
Open 24 hours",Pharmacy,Open 24 hours,33.659028,73.0474852,https://www.google.com/maps/place/Medznmore+Warehouse+Islamabad/data=!4m7!3m6!1s0x38df9569a3f552e3:0x6449053bbbf4fb3c!8m2!3d33.659028!4d73.0474852!16s%2Fg%2F11rq7r2k1s!19sChIJ41L1o2mV3zgRPPv0uzsFSWQ?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
155,alwasaymedicalstore_33.742532_73.174133,Al-Wasay Medical Store,"Al-Wasay Medical Store
5.0(4)
Pharmacy · P5VF+2M6, Kiani Rd
Open ⋅ Closes 10:30 PM · +92 331 5686825",Pharmacy,Open,33.7425324,73.1741327,https://www.google.com/maps/place/Al-Wasay+Medical+Store/data=!4m7!3m6!1s0x38dfc100276e31bb:0xd6de9ada608eee4a!8m2!3d33.7425324!4d73.1741327!16s%2Fg%2F11wmty81bv!19sChIJuzFuJwDB3zgRSu6OYNqa3tY?authuser=0&hl=en&rclk=1,"Medical Store, Islamabad"
